Temperature,Humidity,Voltage,Current,Power
88.27758163,51.36502509,357.3216849,1.655467467,591.5344247
50.37791885,43.31435234,194.9509463,0.453848038,88.47810457
19.1161433,64.17209139,698.8567722,6.559501693,4584.15218
133.6014036,13.8746579,187.6778052,4.267369975,800.8906308
100.8503352,53.62812514,191.674825,3.276147542,627.9550067
99.33954446,44.15402497,567.3287461,8.972537889,5090.37867
110.7943551,22.30291053,228.4623804,0.510219961,116.5660669
83.40529457,58.47986457,8.051793932,0.777890999,6.263418024
71.59993584,37.00207573,562.496751,4.887320316,2749.101799
97.77001323,31.04969307,445.9294948,1.7531367,781.7753632
121.0860584,53.12967992,554.3403385,7.612016496,4219.647801
93.412811,43.77097594,65.20127924,5.809101984,378.7608805
129.8549487,26.84762708,445.4379067,2.427501243,1081.301072
146.6228805,18.87133875,504.9212822,8.062789589,4071.074057
116.3103354,52.04020432,138.4720274,3.822052206,529.2473179
117.2124608,25.30751037,220.3215255,0.839020775,184.854337
129.5599228,30.00053546,733.3332079,7.879084426,5777.994258
24.46043554,47.48857788,481.655312,1.313218941,632.5188785
17.48548109,20.94891761,138.9913233,3.378933234,469.6424015
75.48777358,38.62762565,153.6254484,7.763101925,1192.610014
45.28652614,53.66587145,289.8106623,4.60351883,1334.148841
16.35737505,29.49115552,538.6878744,8.61302141,4639.730195
95.83443073,62.23206709,716.4704446,7.101956488,5088.341922
98.08255667,54.79178078,143.4180769,1.343736571,192.7161149
35.54387535,47.14851544,41.95018926,3.536699965,148.3652329
10.63060772,38.01218096,140.7260339,8.147753103,1146.60098
50.3328916,63.15524556,620.5745107,3.158346367,1959.989252
87.24852955,53.01033205,34.97226537,1.36129677,47.6076319
119.5934773,41.60438092,371.1735923,7.763061767,2881.443523
121.6021825,59.20377415,309.3865849,4.314703779,1334.911467
33.06494208,54.58491613,137.1208235,4.396818958,602.8954362
23.04542235,46.34236157,511.62601,7.245062847,3706.762596
80.97984025,54.78006506,350.4830576,6.467572886,2266.77472
49.19783169,33.58268632,98.20658241,9.848359828,967.173761
140.5111203,29.18424269,455.9728755,9.541255298,4350.553614
97.82519593,14.84394913,224.6680101,9.592700105,2155.172845
10.32594894,11.91844815,580.2137066,4.552806579,2641.600781
143.4382129,31.42751874,117.4159141,9.423504534,1106.469399
46.9315507,29.50811828,108.1417457,6.823829163,737.9407978
69.96159122,18.27660171,83.48585065,5.242025896,437.6349911
87.0048726,38.5832872,489.2173246,1.997658278,977.2890383
35.58843844,45.36970531,523.3524336,9.434851966,4937.752737
31.26953128,52.20767789,244.0515075,6.172363484,1506.374613
30.15975558,20.33050839,266.3245597,1.989100003,529.7461824
76.75866411,16.59581156,740.4405706,0.326334904,241.6316024
49.95155182,36.28826179,282.9958251,4.665408519,1320.291133
36.93721561,13.21517976,722.6634976,4.270279022,3085.974774
115.9371152,47.38918211,606.0670582,7.873264743,4771.726401
57.82566199,59.98478731,485.0136894,8.045855742,3902.350178
38.25484823,12.14683818,620.7578151,3.608458785,2239.978992
134.9683062,36.87344965,633.3128149,6.378704532,4039.715322
99.82489397,15.90820109,83.79605091,3.658476043,306.5658448
32.49776274,56.76926467,390.1253373,2.24740621,876.7701055
122.1650402,30.08534101,322.7764371,3.065836683,989.579841
111.8521482,34.58859832,25.10942957,7.759635235,194.8400144
134.0321983,49.73285141,242.3366111,4.95313456,1200.325844
52.29584433,63.16496445,503.7623268,4.609582076,2322.133792
93.41349677,27.3939182,122.8459438,9.346960745,1148.236215
110.3053832,26.0201694,388.3956353,0.478505321,185.849378
47.49878344,13.34791738,210.7006776,6.724886562,1416.938155
86.16656653,55.54467956,265.7894533,8.662610169,2302.430421
119.248516,49.47066027,574.4120127,3.130979967,1798.472505
13.91676423,46.60951699,533.5738776,2.481927253,1324.291548
28.17131769,25.72712359,108.3974507,1.674006912,181.4580817
95.74711494,20.82983313,418.4478088,5.810493592,2431.388312
120.2364019,29.28986956,257.1075832,5.159157826,1326.4586
80.22048874,61.62232814,698.767253,0.5242269,366.3125911
111.113657,10.04101467,326.7348018,2.000144054,653.5166711
66.25747523,61.72498589,171.4029652,6.997306225,1199.359035
71.32273798,43.96114562,523.5837202,6.910579847,3618.267105
129.2969293,41.39574158,189.7558864,6.987115008,1325.846202
103.6591603,47.80598948,739.8999409,1.429692195,1057.829171
82.50872256,22.29853476,581.1860006,4.081864041,2372.322237
119.2404514,15.0653357,418.7001975,4.908879246,2055.34871
11.66117358,60.73305097,265.7896966,5.185390527,1378.223375
60.10897361,55.72075324,547.2206337,6.078586591,3326.328006
56.5361263,26.43794244,79.31470372,9.0039883,714.1486643
104.9820923,56.30969395,68.16019894,1.698895826,115.7970775
31.59070881,47.7304168,633.9199111,0.821474253,520.7488855
115.3255491,42.4249815,399.8526463,3.884504096,1553.229242
115.2447171,59.60246882,391.7224975,6.694238299,2622.283745
139.2260189,47.26303903,194.4947561,6.121264101,1190.553768
122.1062039,21.58835604,198.6003104,6.85948735,1362.296317
56.97757861,11.59666966,262.0807562,8.948501469,2345.230032
115.8407073,59.08677366,329.6023532,1.9907721,656.163169
109.6097855,11.63245395,605.8808181,1.521325686,921.7420512
25.30505362,24.05918362,484.1842959,3.747046067,1814.260862
48.75079713,55.36340033,481.5986517,5.793510179,2790.146691
132.6790767,61.21922298,655.3579864,3.021444979,1980.128098
106.479208,12.26940929,437.3629742,0.095432967,41.73884627
134.1654698,32.96494748,671.1137987,6.465554797,4339.123041
129.9267586,59.73644187,362.3833039,1.409493424,510.7768839
9.535941728,34.6479563,303.5040838,9.646318719,2927.697125
102.2311484,32.26359864,451.6192938,1.219436463,550.7210341
111.6319019,28.54169552,569.4896743,1.799425116,1024.754023
10.88462699,46.28192632,333.6992029,9.782711541,3264.483044
31.18809487,52.37953316,70.49201819,8.376271175,590.46026
47.66971365,27.04883668,128.4297976,2.112397849,271.2948281
141.4382796,47.09435004,22.04212196,3.25045655,71.64695969
30.16996067,27.53687671,531.5316254,8.139648587,4326.480643
78.65434544,29.79192491,512.049556,1.418372947,726.2772378
100.7072775,39.1236354,750.5834322,5.745204068,4312.254988
92.6452101,23.57483654,602.3857415,4.264074074,2568.617422
25.01112694,10.42313943,450.1211285,1.152473159,518.7525188
144.0020366,32.53682747,431.6193214,1.686994233,728.139306
75.70930117,35.63293141,27.06196372,5.001143905,135.3407749
34.08592569,35.08633698,526.1092695,4.154062861,2185.490977
24.30850898,14.14936926,713.9648833,1.447854464,1033.717244
107.0420403,25.10468473,539.870367,9.31585445,5029.353761
60.56444116,18.71860817,284.8828756,9.968236179,2839.779787
68.38188326,54.03289895,79.95265967,3.766328644,301.1279923
87.78367041,24.81698349,425.9613517,7.241017982,3084.393807
146.5373802,50.44621746,110.5057593,4.430374542,489.5819027
104.2721198,27.38705089,395.5167749,1.680671751,664.7338705
9.084733786,49.88906182,203.9205873,9.156564615,1867.212034
13.23237596,24.81060567,206.3451158,3.118638603,643.5158437
120.8647622,35.77984656,96.39904745,8.981992519,865.855523
140.1367672,45.9318331,236.0781062,7.620387268,1799.006595
28.54585705,56.08132152,414.0098928,0.253720442,105.0427728
32.62035906,19.92056782,440.0987481,0.88639381,390.100806
95.35326618,57.8007024,261.341712,7.024441955,1835.779686
24.95642143,21.76395659,534.9801387,1.445059696,773.0782367
92.86610517,27.74434904,619.6101597,3.973478629,2462.007728
138.5095179,24.43444892,49.6707313,4.910209114,243.8936775
121.1502025,60.83645762,208.7174619,6.3347474,1322.172399
28.19991421,13.81899569,558.9612535,6.488341547,3626.731524
61.45242265,20.59999961,386.1796935,7.711928262,2978.190093
52.07360869,62.7236609,292.5733176,1.249968135,365.707324
74.45127043,61.25188706,37.27678847,7.230597065,269.5334373
13.58073931,55.19445723,127.0756089,5.116141026,650.1367362
28.63258228,19.13595797,743.8006699,6.575699178,4891.009453
29.24161373,11.30905209,389.1199317,1.322241405,514.5104851
105.2709856,13.48582972,562.2912368,4.768763751,2681.434067
73.53451607,56.51514238,620.4697635,3.952096034,2452.156092
123.7188557,29.8060405,514.62341,3.677907018,1892.737051
70.48578092,36.16944909,90.41986098,3.865018154,349.4744041
47.2151165,35.33634799,541.4157536,3.658898938,1980.985526
58.78381976,11.3658343,456.168819,4.537979463,2070.084733
147.0852441,14.94827234,656.8398035,0.181253435,119.0544703
87.34380336,37.34255034,702.7187726,1.436973645,1009.788356
120.4551664,58.62260937,470.5913302,1.891599053,890.1701146
33.49838085,16.19987427,590.7670767,3.809737073,2250.667234
127.9067293,50.95084677,335.1684667,9.539069922,3197.19544
45.31329863,44.78012109,212.7074705,4.364012332,928.2580245
121.9687969,46.70911804,735.8933161,7.821235636,5755.595029
72.05153154,55.63955753,240.3382394,3.344688643,803.8565798
42.53980808,21.70930529,444.9919857,3.91047981,1740.132176
63.01850335,36.5162823,325.0462351,1.161539428,377.5540181
120.5142646,47.07164382,72.73045016,1.292573949,94.0094852
131.3441381,10.96201666,609.1124492,3.43889325,2094.67269
97.22174005,45.18814339,286.3326618,4.35884299,1248.079116
51.8539741,34.95507454,307.122127,9.620298464,2954.606527
133.8936532,56.94781916,405.6321468,0.010967092,4.448604923
60.68526297,12.94760367,18.10534932,1.887835089,34.17991375
42.80803459,42.18642769,170.7746737,3.069270194,524.1536161
55.68368367,53.87781885,216.1490771,5.389598677,1164.95678
38.53722665,57.50287588,689.6108091,4.33784949,2991.427897
72.22404341,33.22859484,599.2142913,1.800430156,1078.84348
102.615993,63.36195196,243.7597026,1.095139704,266.9509285
18.04177656,54.9039921,149.2548589,4.375704026,653.0950871
30.12276858,30.68197973,20.60662097,3.297707797,67.95461464
47.69684079,29.45605307,124.6292534,8.767107499,1092.638062
52.06645807,52.48149111,331.8281128,9.282681183,3080.254579
124.399438,60.96655027,444.0532722,9.599026873,4262.479293
55.32647565,33.55555138,181.706624,3.885998636,706.1116931
15.47924382,46.94296062,250.3191438,1.50807228,377.4993621
32.58902815,60.76392987,106.0181555,1.220652593,129.4113363
90.2514562,42.8476506,568.4386055,2.123896956,1207.305024
138.1214854,20.53376875,199.5180329,6.183537461,1233.727231
105.4593046,14.8514433,86.17468507,4.23002881,364.5214005
93.43329268,24.49247724,314.0683702,0.144835873,45.48836654
126.0955333,45.96313524,68.98154816,3.946411735,272.2295911
123.6043105,36.30933476,499.5095075,4.626784014,2311.122604
128.4205558,62.38096339,145.1412695,5.409390479,785.1258012
103.6494469,13.52360395,71.47731363,8.902517277,636.3280195
112.18409,25.69999701,32.34552541,7.051603586,228.087823
134.5720765,12.05770398,306.2964719,0.133459663,40.87822387
39.1640622,24.93494384,428.9236857,9.950440414,4267.979577
132.1333062,18.02044043,359.315454,5.814243916,2089.147692
91.82454598,30.33565156,700.2146164,4.025453064,2818.681073
56.24804738,29.49501597,398.2820946,6.573095817,2617.94637
81.14208742,20.54405622,612.3215947,9.31083314,5701.224196
80.93509723,28.3398408,44.08702107,4.82616399,212.7711935
128.2545671,45.30164079,441.7229188,4.876347254,2153.994342
116.1701847,57.20228227,579.1791796,0.608776446,352.5906427
84.19228568,44.56584012,374.1381916,9.271595175,3468.857852
48.75743081,10.12268406,431.3304298,4.109732184,1772.65255
36.35889011,12.00888178,222.0336463,6.415379599,1424.430125
61.46133957,34.54764728,464.7203177,0.052446114,24.37277456
70.45420908,50.4758877,45.48553099,6.125369084,278.6156653
69.56302008,30.85752467,206.8768478,9.970773244,2062.722139
70.53569078,46.59934132,560.9242996,7.224082357,4052.163336
73.94719859,13.23610417,659.1849981,9.703129257,6396.157242
121.2289222,46.2556265,337.9475573,2.502144401,845.5935885
51.80274826,47.60796198,708.6843077,0.227719539,161.3812637
97.79555092,57.77702626,747.0306726,9.868177126,7371.830996
99.58024335,58.97377783,547.0870212,6.41157198,3507.687816
11.35051301,12.04831961,151.2237662,8.008440835,1211.066585
23.73076786,51.65638268,388.8563444,9.257080385,3599.674438
146.2485127,24.21388635,465.3463203,5.840286615,2717.755886
41.91089154,32.24164672,590.7594546,0.478827841,282.8720742
6.601407363,41.03889335,344.8348083,6.032606399,2080.252671
45.32195311,60.88003613,420.3909773,1.224931634,514.9502069
34.86550851,53.57934695,152.1093239,7.778898112,1183.242933
148.2816161,52.90710107,560.6975074,6.041142627,3387.253613
142.7288087,21.9863595,251.7349371,7.43090654,1870.61879
20.19704343,18.79804735,96.42850493,2.272548866,219.1384895
113.8231504,34.06673967,138.7154547,7.419193563,1029.156809
122.7790124,51.54728747,227.3318574,6.376262018,1449.527488
97.43923192,16.55568817,521.4688921,8.805132097,4591.60248
10.03259429,13.28192071,519.4879208,7.674431621,3986.774526
56.83297834,43.92365947,621.2953082,4.269620772,2652.695354
21.09449819,16.77033333,628.5576986,4.474254477,2812.327097
139.5906676,40.84752179,40.69371493,4.871105991,198.2233986
121.70148,21.96841406,540.5131073,9.412894677,5087.792951
7.317685713,58.17432891,227.4261058,4.332775489,985.386257
22.23863091,48.91125946,125.5048059,8.465472209,1062.457446
144.2690972,21.89388313,713.8791568,9.897601697,7065.691554
131.3803129,42.89516648,7.36559708,9.450362708,69.60756397
62.32743699,59.73982015,413.3044481,9.777318645,4041.009286
113.6444962,39.62366265,440.6420013,5.369442415,2366.001851
34.11527788,58.61304851,346.9810676,9.800515647,3400.593383
69.25210794,39.66594344,671.7655667,2.082493142,1398.947186
70.06881624,51.45732744,635.5312127,0.729472654,463.6026405
65.6153601,39.49828411,88.64008758,7.572859524,671.2589314
128.2756491,35.64304123,469.360912,2.430263339,1140.670617
116.5248352,25.9721882,467.1510053,8.272717227,3864.608169
42.63374433,23.23426547,375.0356003,4.344539968,1629.357155
107.2829459,58.5719142,49.19049479,0.404871946,19.91585134
85.42802158,28.23113268,103.4940555,6.932760376,717.4994871
57.27542533,28.05950856,290.7403334,7.756631979,2255.165767
47.55695118,12.21636855,293.2573593,1.182676201,346.8284996
89.46894356,42.16970335,722.9222572,8.178950796,5912.745571
137.5319344,62.30599531,377.9486428,9.124354836,3448.537527
43.72389059,51.47467283,724.8856609,0.324630247,235.3198109
9.339688972,35.68915655,601.668189,2.676234773,1610.205329
27.35184786,61.24750504,527.4188826,7.233330333,3814.995001
7.656430078,63.11397318,648.4384253,6.207451732,4025.150226
24.4095841,26.46532506,370.3988387,8.288955679,3070.219558
109.4515425,29.96778002,163.3314928,4.576604698,747.5036772
84.80707704,54.89981433,661.2379154,9.157380457,6055.207164
97.78907171,22.59137019,457.7789787,5.179601982,2371.112905
55.71635548,35.80723607,637.744603,5.450115702,3475.781875
89.64130034,43.55772612,561.552584,6.323371229,3550.905454
82.46981204,13.56887976,125.0234635,3.101608947,387.7738929
6.600585875,49.70251021,443.0006648,0.6609387,292.7962835
38.06181103,64.16498288,562.9214675,9.000923669,5066.81316
119.9199118,29.48027734,132.2167606,8.50946616,1125.09405
80.51757404,58.33641622,603.0906236,7.296371027,4400.372953
7.806980906,31.79099864,335.3513607,0.032566745,10.92130224
130.4330824,43.14454096,667.9231814,9.876133832,6596.498729
67.61641122,40.6131616,19.16623548,9.536557055,182.7798982
140.1178199,58.46792678,290.7021903,7.801378178,2267.877724
111.1569686,38.2686046,33.36511402,2.580033495,86.08311172
74.16447414,25.88811027,214.599771,6.378290862,1368.779758
102.4995314,53.67251328,231.9944362,3.028751543,702.6535066
5.4722873,47.27670324,679.8191998,8.990134014,6111.665711
77.8729071,64.18543297,195.920164,1.29116654,252.9655603
45.96071282,16.22120136,69.67408449,3.438271793,239.5584394
43.25660672,30.894459,477.2202033,5.923286277,2826.711881
56.58401521,17.84147025,723.3083546,2.651156997,1917.604005
11.50504436,57.80274987,403.6850147,4.564349063,1842.559319
23.95032405,20.88567557,159.5190035,2.529772694,403.5468192
14.48465296,59.39917979,136.0224372,4.499736083,612.0650687
86.46622844,59.93674532,154.2161287,7.110732076,1096.589573
97.22298741,51.28543287,216.9198053,8.986932435,1949.443634
117.224693,39.84175088,182.9394404,8.625574225,1577.957722
47.39567092,26.43235053,1.965496162,9.93351809,19.52429168
44.39573282,56.93300844,80.07588172,8.347669986,668.4470345
64.66553327,15.766896,74.13022033,4.006450316,296.9990446
50.66388972,33.80528478,26.27772753,5.125433552,134.6847464
21.20270784,24.10698878,138.8901454,2.949890842,409.710768
25.55431969,18.59405382,18.62944391,5.253028238,97.86099491
30.78473559,17.7626942,132.924848,0.074620646,9.918938042
98.31749635,63.55276871,56.3982743,3.691711865,208.2061784
52.17621197,54.02735484,74.11621264,1.117012253,82.78871769
97.9554884,38.32701982,130.2425129,9.966016775,1297.999069
16.27144354,60.80152041,170.7511289,7.374860792,1259.265806
34.01411741,29.24499901,44.81610385,1.529019404,68.52469237
60.78265355,28.68940508,16.03579738,5.684524592,91.15588457
62.35159428,30.76305499,11.08094637,5.926663344,65.67303864
88.56265032,18.51004956,9.385572324,5.079848884,47.67728909
122.3889999,15.49781856,155.9768934,4.587388865,715.5266639
59.52403409,42.80199641,49.26958605,6.516503706,321.0654401
97.30948435,47.15522633,78.54733233,7.908326645,621.1779612
128.4153423,43.09552385,141.6908394,0.610060528,86.43998825
118.9789647,64.58998915,197.2146505,9.83723773,1940.047401
48.60197097,28.84911764,57.45846418,5.462912944,313.8905877
84.29807875,42.85779431,77.33115273,4.89664899,378.6635109
108.173274,58.23840863,185.8690607,1.349803392,250.8866885
116.1822532,28.68803092,15.33639149,1.374946773,21.08672198
19.35018549,47.9237876,105.6233694,1.771730264,187.1361201
25.38367265,25.07033922,164.5826465,7.963352369,1310.629608
118.5851584,44.8944493,97.37017151,4.338355942,422.4264621
124.1279696,28.71101255,26.04784071,3.51015581,91.43197938
109.1364812,31.42423739,173.403899,3.656809456,634.1050178
116.0141219,34.55448134,68.66513799,1.516211629,104.1108807
136.5100857,14.05394742,82.67394591,8.210051341,678.7573405
20.43616196,22.27277076,169.122626,2.756368462,466.1642727
21.11882401,40.80589452,143.8187882,1.429791336,205.6308572
112.894604,55.67110238,133.3911219,1.476106715,196.8995307
124.1621105,31.94505702,90.84138871,8.276720142,751.8687516
91.23711509,24.7958316,181.1800311,7.88425794,1428.470099
108.3222818,22.76168784,195.2792908,5.056235582,987.3780985
143.3081058,13.64908559,103.1130695,4.709569614,485.6181789
147.4268923,48.36214463,17.56982516,5.333590456,93.71025177
132.5325508,28.84223621,154.4918271,4.150220242,641.1751082
6.852249045,41.83327957,125.9011616,0.853888695,107.5055786
15.56539213,28.51499105,9.7261239,8.662323674,84.25083331
36.51110587,54.84540524,69.63530072,0.984237215,68.53765446
87.08131583,61.41990638,28.93314678,4.237966662,122.6177115
116.6571291,18.07091621,149.9394789,0.203515234,30.51496813
50.64213364,62.14077698,14.63977456,0.358937982,5.254771136
91.72622121,56.51159811,13.95399417,4.875357142,68.03070512
11.02461255,37.16136222,27.81118752,0.773048652,21.49940101
104.3646504,20.2716525,27.22839123,0.711510554,19.37328772
148.3207961,20.25378321,64.49608726,0.235663343,15.19936356
43.62450166,21.37619529,57.49169916,9.141477528,525.5590759
58.95699125,27.66488547,40.70046782,2.192784088,89.24733822
75.06977563,47.71045798,193.9735984,6.176711602,1198.118976
93.27233798,59.48198909,42.16289957,4.723533657,199.1578752
91.66900022,28.309989,218.0410251,7.304821899,1592.750855
75.58995933,38.51368816,135.0078989,5.629946651,760.087268
135.5965856,44.77171872,31.27627523,0.28506575,8.91579484
53.24304079,55.84948708,19.25361585,7.161126253,137.8775739
92.91676564,61.10879079,40.02294942,7.893371166,315.9159949
103.5408014,39.0856936,64.03068593,8.303520716,531.6801271
139.1517862,23.40311714,103.0837067,5.530184781,570.0719461
7.962688604,43.16257031,138.2416524,4.078862509,563.8686933
25.66985879,19.38068832,47.15343601,5.84627623,275.6720121
5.341688649,63.32941575,59.43060456,2.066699768,122.8252167
115.8948219,24.43859197,18.29694537,4.05794357,74.24797183
68.65408244,62.7366324,151.1677949,0.298393935,45.10755315
127.4246281,55.10731303,217.3041391,6.564652523,1426.526165
133.608962,49.99425952,173.6678701,5.501835452,955.4920445
136.0106202,54.77995924,147.5742874,5.744053858,847.6746548
99.83988563,41.43876811,86.33564442,3.459634526,298.6897763
125.348513,49.79574087,77.72884805,7.714449585,599.6352795
114.881934,61.91786184,6.23937512,9.512188556,59.35011262
47.90742849,27.95714833,163.6336397,8.614345197,1409.596658
104.5146426,40.44084446,65.12412966,8.647514455,563.1618526
43.93816126,38.50652023,5.156590434,4.567590997,23.55319604
22.37666593,32.9154529,29.73569306,8.786452361,261.2712505
86.70408616,45.30123824,22.15609096,6.422507945,142.2976702
144.5370844,48.33328785,85.37818167,9.158670003,781.9505914
37.75749019,40.84968679,145.9189027,3.479469085,507.7203108
146.4771655,25.51955725,138.9556926,1.666956203,231.6330536
131.9477303,22.55732883,29.88946077,8.465812313,253.038565
29.59422101,32.55058872,149.5402099,1.393620929,208.4023662
14.12195363,44.42949565,89.61628437,3.158056866,283.0133222
6.853588904,21.98032153,80.52038868,4.939544757,397.7340638
76.01202234,10.95564729,72.97509884,4.391304063,320.4558481
56.35041998,47.9617885,25.01714545,7.644956676,191.2549931
6.421612578,47.75079413,51.89468466,8.570635265,444.7704144
96.46876165,43.26356626,109.4552761,0.135182873,14.79647864
24.51458999,49.73023105,151.689322,3.365925988,510.575031
39.91432566,36.1699149,74.17334509,7.713498287,572.1359703
24.63125671,20.74225519,78.52658661,7.998719817,628.1121645
37.20011231,40.4554524,151.8770047,8.537400077,1296.634752
47.43357349,19.44656709,157.8491794,1.481088296,233.7885721
62.77692853,15.62058725,166.2301592,7.340316332,1220.181953
135.3275143,38.18040092,138.182396,9.305075921,1285.797685
12.49533726,32.22465627,129.179842,9.349569989,1207.775974
148.8493613,23.64349604,189.7827464,0.912723363,173.2191465
84.85577699,54.62341623,117.8274835,2.955530591,348.242732
124.6385711,10.63690412,26.06651136,2.612003672,68.0858234
36.85013601,44.27324198,184.7970086,8.651998635,1598.863466
126.7453738,21.43639018,58.7397913,6.667654641,391.6566421
39.89242205,25.53329473,49.89297632,1.67477464,83.55949145
81.13902221,37.69221516,143.768214,8.165367833,1173.92035
46.36024972,24.1735572,192.8292227,1.906990568,367.7235089
137.3223877,43.83046021,22.98002942,2.849461441,65.48070775
42.20763828,18.75792268,71.17612427,9.94028894,707.5112409
53.70482391,59.37046294,56.85348758,9.514745978,540.9464923
12.59631672,44.33645857,218.0264021,3.021222448,658.7062603
72.13688539,48.23804962,211.3519455,5.826005991,1231.3377
46.89173188,31.81857186,58.04767183,8.330750369,483.5806635
45.16001929,61.49707727,101.0715998,3.991569299,403.4342947
119.1942345,28.24007931,95.85687729,6.20485062,594.7776045
57.17479016,36.75543619,31.77141056,2.909244963,92.43081614
47.28512896,21.95058779,84.65842941,5.619233008,475.715441
12.52269817,16.10735006,17.56521879,4.807340009,84.44197906
52.87513996,11.36958308,139.2732448,2.376392593,330.9679073
106.0060748,20.13850012,6.379509312,7.324601181,46.72736144
70.4079887,56.7718967,214.5586474,4.353146565,934.0052389
98.88275215,53.00177369,6.516121157,3.980674224,25.93855553
9.808773506,46.49653098,186.3227797,6.980072196,1300.546454
15.24670112,18.5829796,92.86420929,3.445583089,319.9713491
106.1888119,28.09101412,139.208834,8.140786486,1133.269395
109.7574653,34.05814403,193.9418044,5.875476449,1139.500504
134.2961631,55.84293953,1.927358497,6.03641632,11.63433828
42.75502746,14.69763818,102.2559168,6.864849698,701.9714994
131.7628914,37.97162681,25.90966001,9.540833427,247.1997503
75.60872191,32.90426687,177.9376798,2.24986563,400.3358702
103.4023687,19.40713322,186.2659432,2.459211944,458.0674322
34.29981071,18.77025699,196.9298213,1.054035925,207.5711063
8.019904408,25.49806069,46.78924254,9.958879016,465.9684057
42.29157736,21.77059321,36.30690651,8.020577957,291.202374
120.6901362,44.72742169,200.5808521,2.482787329,497.9995981
19.68718965,48.87468288,73.97469566,0.635054016,46.97792753
20.12554149,15.25199044,96.64194262,4.079170065,394.2189193
74.90332761,45.42032122,79.39046683,3.552053314,281.9991708
140.4794439,51.01154143,188.1194209,0.641004941,120.5854783
83.63724174,50.94817307,37.44657816,8.025418086,300.5244456
75.16078188,44.71282492,172.6167736,6.932256105,1196.623682
47.04490555,26.30854857,194.3690277,7.241372446,1407.498521
133.6975788,46.83229242,56.79006054,7.630741777,433.3502875
94.43908383,64.33898423,69.08813584,1.819854745,125.7303719
129.3957005,52.3826002,137.0040317,8.312598708,1138.859537
137.2236871,11.9801485,165.9116878,0.38606501,64.05269742
85.27640717,57.67582891,61.71218634,8.944500389,551.9846747
80.25662665,39.99161452,21.39698397,7.713542803,165.0465517
47.2368761,14.27375265,60.82346764,9.158940683,557.0785322
53.07404851,55.36721731,138.8054258,1.092232072,151.6077378
73.5859746,41.43851941,182.2099959,2.107478486,384.0036462
138.6836257,64.37732515,101.3906963,8.884829078,900.8390071
104.8360109,10.86457356,179.0200606,0.74161025,132.7631119
79.18321087,12.02781223,205.7245032,8.264392119,1700.187963
93.16494388,35.7971596,43.1338358,9.534858641,411.275027
106.7194714,16.75389495,64.71770298,2.263450771,146.4853347
32.23014139,38.92765919,50.38621468,4.097923229,206.4788395
117.9309804,39.44845768,158.6158633,7.527110474,1193.919126
76.01095659,32.42038601,194.9049728,7.938292068,1547.212599
19.47931995,19.59740685,75.60458379,1.827630182,138.1772193
146.456261,13.25836517,128.9760861,7.535813453,971.9397245
38.76327018,49.21990551,215.2628401,8.052441411,1733.391408
68.55192741,16.74361961,1.998123452,0.067076368,0.134026864
122.9831361,22.07884583,116.7910627,6.776733622,791.4619213
40.23657866,46.80551836,61.20379985,0.552447839,33.81190699
117.671145,29.91583627,201.7863779,1.016304614,205.0764269
38.07577692,17.55196685,199.6055644,5.320858123,1062.072889
30.0833551,17.73369593,16.43269534,5.86734557,96.41630218
10.81176883,49.3508849,69.70247006,3.491636903,243.3757167
61.98701025,15.05695079,109.7617076,9.916391743,1088.440091
98.92664796,15.79610425,200.3219056,2.616079066,524.0579436
36.78184675,34.39534588,59.83429644,2.794318432,167.1960774
10.47603026,22.93044727,33.61628649,5.59496506,188.0819483
34.52289166,55.74538689,127.1565305,6.639266395,844.2260795
70.76821197,40.89021651,54.06904259,0.673328738,36.40624021
55.6521834,39.40275247,74.15681853,4.593341887,340.6276207
139.8491875,17.06590433,176.0323348,2.617560967,460.7753686
98.52394303,54.3021468,203.2092401,5.637432727,1145.57842
42.95578471,21.33295617,202.8193109,8.820388051,1788.945027
92.55399489,59.42294761,145.4280045,5.408528119,786.5514518
5.487397368,64.9328476,1.234098219,0.594334491,0.733467136
101.5850163,41.40986632,6.502014586,8.297037453,53.94745854
91.0625268,39.29699091,67.73999703,0.527035678,35.70139527
138.9900662,59.05110892,3.735843438,3.572170673,13.34507037
41.26040111,32.75974076,152.9660699,9.832857022,1504.093494
5.035949196,35.77657269,148.7522527,6.920528508,1029.444205
130.7196438,26.25574236,181.092087,2.712131382,491.1455321
83.86061875,14.87586279,137.3506017,0.496966918,68.25870524
147.3674412,49.9016513,104.1787832,8.987312243,936.2872537
42.6829264,25.39199868,82.04781124,4.713976374,386.7714437
144.2003138,37.87036498,188.8159118,1.911541326,360.9294184
132.1261189,48.01987996,294.1590954,9.843522943,2895.561804
59.11695467,59.97216427,265.7518243,5.867251995,1559.232921
21.68614308,48.82491512,429.1004525,7.866120383,3375.355816
125.1787285,31.52167004,297.8383754,3.499356159,1042.242553
47.47016285,23.46313733,379.382043,6.093380277,2311.719058
24.7475501,46.12553258,351.0377818,3.1028266,1089.209367
126.2268499,14.2035493,193.1003521,1.925102554,371.737981
66.69576457,51.47997697,562.527666,6.932135616,3899.518069
82.83551717,64.34313619,408.1469519,1.039981277,424.4651884
62.78695802,32.16148584,177.1148947,8.574673168,1518.702335
8.089698401,10.23736947,104.0876366,2.41670944,251.5495739
59.66101555,51.72724561,197.0622764,3.293170194,648.959615
62.32109726,45.59702857,581.5380647,3.003870056,1746.864779
